From_Epoch,To_Epoch,DataPoint,Previous_Prediction_kW,Current_Prediction_kW,Prediction_Difference_kW,Mean_Difference_kW,Std_Difference_kW,Trained_On
150,200,29,0.73156995,0.6885415,-0.043028474,-0.040979423,0.044666465,95-5
150,200,30,0.73156995,0.6885415,-0.043028474,-0.040979423,0.044666465,95-5
150,200,31,0.663478,0.65641004,-0.0070679784,-0.040979423,0.044666465,95-5
150,200,32,0.663478,0.65641004,-0.0070679784,-0.040979423,0.044666465,95-5
150,200,33,0.70724577,0.6901946,-0.01705116,-0.040979423,0.044666465,95-5
150,200,34,0.70724577,0.6901946,-0.01705116,-0.040979423,0.044666465,95-5
150,200,35,0.75866765,0.7609552,0.0022875667,-0.040979423,0.044666465,95-5
150,200,36,0.75866765,0.7609552,0.0022875667,-0.040979423,0.044666465,95-5
150,200,37,0.7633645,0.7176448,-0.045719683,-0.040979423,0.044666465,95-5
150,200,38,0.7633645,0.7176448,-0.045719683,-0.040979423,0.044666465,95-5
150,200,39,0.740594,0.6941784,-0.046415627,-0.040979423,0.044666465,95-5
150,200,40,0.740594,0.6941784,-0.046415627,-0.040979423,0.044666465,95-5
150,200,41,0.7346679,0.7001458,-0.034522116,-0.040979423,0.044666465,95-5
150,200,42,0.7346679,0.7001458,-0.034522116,-0.040979423,0.044666465,95-5
150,200,43,0.6559852,0.6590362,0.0030510426,-0.040979423,0.044666465,95-5
150,200,44,0.6559852,0.6590362,0.0030510426,-0.040979423,0.044666465,95-5
150,200,45,0.75458485,0.6691862,-0.085398674,-0.040979423,0.044666465,95-5
150,200,46,0.75458485,0.6691862,-0.085398674,-0.040979423,0.044666465,95-5
150,200,47,0.6637369,0.65486395,-0.008872926,-0.040979423,0.044666465,95-5
150,200,48,0.6637369,0.65486395,-0.008872926,-0.040979423,0.044666465,95-5
150,200,49,0.637937,0.6538323,0.015895307,-0.040979423,0.044666465,95-5
150,200,50,0.637937,0.6538323,0.015895307,-0.040979423,0.044666465,95-5
150,200,51,0.7281262,0.6956902,-0.032436013,-0.040979423,0.044666465,95-5
150,200,52,0.7281262,0.6956902,-0.032436013,-0.040979423,0.044666465,95-5
150,200,53,0.6698773,0.6674248,-0.0024524927,-0.040979423,0.044666465,95-5
150,200,54,0.6698773,0.6674248,-0.0024524927,-0.040979423,0.044666465,95-5
150,200,55,0.7823296,0.7509175,-0.031412125,-0.040979423,0.044666465,95-5
150,200,56,0.7823296,0.7509175,-0.031412125,-0.040979423,0.044666465,95-5
150,200,57,0.66976666,0.6695323,-0.00023436546,-0.040979423,0.044666465,95-5
150,200,58,0.66976666,0.6695323,-0.00023436546,-0.040979423,0.044666465,95-5
150,200,59,0.928343,0.8465909,-0.08175212,-0.040979423,0.044666465,95-5
150,200,60,0.928343,0.8465909,-0.08175212,-0.040979423,0.044666465,95-5
150,200,61,0.7233716,0.6905606,-0.032811046,-0.040979423,0.044666465,95-5
150,200,62,0.7233716,0.6905606,-0.032811046,-0.040979423,0.044666465,95-5
150,200,63,0.6480845,0.6568506,0.008766055,-0.040979423,0.044666465,95-5
150,200,64,0.6480845,0.6568506,0.008766055,-0.040979423,0.044666465,95-5
150,200,65,0.75196636,0.7029082,-0.04905814,-0.040979423,0.044666465,95-5
150,200,66,0.75196636,0.7029082,-0.04905814,-0.040979423,0.044666465,95-5
150,200,67,0.6690211,0.66581565,-0.0032054782,-0.040979423,0.044666465,95-5
150,200,68,0.6690211,0.66581565,-0.0032054782,-0.040979423,0.044666465,95-5
150,200,69,0.73120636,0.68205726,-0.049149096,-0.040979423,0.044666465,95-5
150,200,70,0.73120636,0.68205726,-0.049149096,-0.040979423,0.044666465,95-5
150,200,71,0.9089764,0.784992,-0.1239844,-0.040979423,0.044666465,95-5
150,200,72,0.9089764,0.784992,-0.1239844,-0.040979423,0.044666465,95-5
150,200,73,0.7308325,0.6696322,-0.06120032,-0.040979423,0.044666465,95-5
150,200,74,0.7308325,0.6696322,-0.06120032,-0.040979423,0.044666465,95-5
150,200,75,0.6552783,0.660053,0.0047746897,-0.040979423,0.044666465,95-5
150,200,76,0.6552783,0.660053,0.0047746897,-0.040979423,0.044666465,95-5
150,200,77,0.95404774,0.8358226,-0.11822516,-0.040979423,0.044666465,95-5
150,200,78,0.95404774,0.8358226,-0.11822516,-0.040979423,0.044666465,95-5
150,200,79,0.74666977,0.7385597,-0.008110046,-0.040979423,0.044666465,95-5
150,200,80,0.74666977,0.7385597,-0.008110046,-0.040979423,0.044666465,95-5
150,200,81,0.6355448,0.65382856,0.018283784,-0.040979423,0.044666465,95-5
150,200,82,0.6355448,0.65382856,0.018283784,-0.040979423,0.044666465,95-5
150,200,83,0.65019405,0.6542958,0.0041017532,-0.040979423,0.044666465,95-5
150,200,84,0.65019405,0.6542958,0.0041017532,-0.040979423,0.044666465,95-5
150,200,85,0.68374014,0.66793543,-0.015804708,-0.040979423,0.044666465,95-5
150,200,86,0.68374014,0.66793543,-0.015804708,-0.040979423,0.044666465,95-5
150,200,87,0.79023504,0.7356604,-0.05457467,-0.040979423,0.044666465,95-5
150,200,88,0.79023504,0.7356604,-0.05457467,-0.040979423,0.044666465,95-5
150,200,89,0.65463275,0.65926856,0.004635811,-0.040979423,0.044666465,95-5
150,200,90,0.65463275,0.65926856,0.004635811,-0.040979423,0.044666465,95-5
150,200,91,0.6993163,0.6610562,-0.038260102,-0.040979423,0.044666465,95-5
150,200,92,0.6993163,0.6610562,-0.038260102,-0.040979423,0.044666465,95-5
150,200,93,0.75573194,0.72728556,-0.028446376,-0.040979423,0.044666465,95-5
150,200,94,0.75573194,0.72728556,-0.028446376,-0.040979423,0.044666465,95-5
150,200,95,0.695583,0.6593194,-0.036263585,-0.040979423,0.044666465,95-5
150,200,96,0.695583,0.6593194,-0.036263585,-0.040979423,0.044666465,95-5
150,200,97,0.7299343,0.6769372,-0.052997053,-0.040979423,0.044666465,95-5
150,200,98,0.7299343,0.6769372,-0.052997053,-0.040979423,0.044666465,95-5
150,200,99,0.6425281,0.6553876,0.012859464,-0.040979423,0.044666465,95-5
150,200,100,0.6425281,0.6553876,0.012859464,-0.040979423,0.044666465,95-5
150,200,101,0.7867973,0.7346441,-0.05215317,-0.040979423,0.044666465,95-5
150,200,102,0.7867973,0.7346441,-0.05215317,-0.040979423,0.044666465,95-5
150,200,103,0.90563595,0.7857669,-0.11986905,-0.040979423,0.044666465,95-5
150,200,104,0.90563595,0.7857669,-0.11986905,-0.040979423,0.044666465,95-5
150,200,105,0.77482474,0.7601344,-0.01469034,-0.040979423,0.044666465,95-5
150,200,106,0.77482474,0.7601344,-0.01469034,-0.040979423,0.044666465,95-5
150,200,107,0.79984176,0.7520519,-0.04778987,-0.040979423,0.044666465,95-5
150,200,108,0.79984176,0.7520519,-0.04778987,-0.040979423,0.044666465,95-5
150,200,109,0.72491896,0.6803453,-0.044573665,-0.040979423,0.044666465,95-5
150,200,110,0.72491896,0.6803453,-0.044573665,-0.040979423,0.044666465,95-5
150,200,111,0.7306464,0.6855692,-0.045077145,-0.040979423,0.044666465,95-5
150,200,112,0.7306464,0.6855692,-0.045077145,-0.040979423,0.044666465,95-5
150,200,113,0.7052304,0.6768612,-0.028369188,-0.040979423,0.044666465,95-5
150,200,114,0.7052304,0.6768612,-0.028369188,-0.040979423,0.044666465,95-5
150,200,115,0.7103722,0.67659646,-0.033775747,-0.040979423,0.044666465,95-5
150,200,116,0.7103722,0.67659646,-0.033775747,-0.040979423,0.044666465,95-5
150,200,117,0.9496258,0.92848027,-0.021145523,-0.040979423,0.044666465,95-5
150,200,118,0.9496258,0.92848027,-0.021145523,-0.040979423,0.044666465,95-5
150,200,119,0.98086387,0.7761317,-0.20473218,-0.040979423,0.044666465,95-5
150,200,120,0.98086387,0.7761317,-0.20473218,-0.040979423,0.044666465,95-5
150,200,121,0.88640726,0.7398551,-0.14655215,-0.040979423,0.044666465,95-5
150,200,122,0.88640726,0.7398551,-0.14655215,-0.040979423,0.044666465,95-5
150,200,123,0.716932,0.6593665,-0.05756551,-0.040979423,0.044666465,95-5
150,200,124,0.716932,0.6593665,-0.05756551,-0.040979423,0.044666465,95-5
150,200,125,0.70507437,0.6881457,-0.016928673,-0.040979423,0.044666465,95-5
150,200,126,0.70507437,0.6881457,-0.016928673,-0.040979423,0.044666465,95-5
150,200,127,1.0894693,0.98536247,-0.10410684,-0.040979423,0.044666465,95-5
150,200,128,1.0894693,0.98536247,-0.10410684,-0.040979423,0.044666465,95-5
150,200,129,1.0626549,0.9046545,-0.15800035,-0.040979423,0.044666465,95-5
150,200,130,1.0626549,0.9046545,-0.15800035,-0.040979423,0.044666465,95-5
150,200,131,0.9769353,0.7905599,-0.18637544,-0.040979423,0.044666465,95-5
150,200,132,0.9769353,0.7905599,-0.18637544,-0.040979423,0.044666465,95-5
150,200,133,0.7284696,0.69122595,-0.037243664,-0.040979423,0.044666465,95-5
150,200,134,0.7284696,0.69122595,-0.037243664,-0.040979423,0.044666465,95-5
150,200,135,0.7743521,0.7311846,-0.043167472,-0.040979423,0.044666465,95-5
150,200,136,0.7743521,0.7311846,-0.043167472,-0.040979423,0.044666465,95-5
150,200,137,0.71474516,0.6923454,-0.022399783,-0.040979423,0.044666465,95-5
150,200,138,0.71474516,0.6923454,-0.022399783,-0.040979423,0.044666465,95-5
150,200,139,0.8268026,0.77164584,-0.055156767,-0.040979423,0.044666465,95-5
150,200,140,0.8268026,0.77164584,-0.055156767,-0.040979423,0.044666465,95-5
150,200,141,0.8421099,0.7776934,-0.06441653,-0.040979423,0.044666465,95-5
150,200,142,0.8421099,0.7776934,-0.06441653,-0.040979423,0.044666465,95-5
150,200,143,0.74500304,0.7106249,-0.03437817,-0.040979423,0.044666465,95-5
150,200,144,0.74500304,0.7106249,-0.03437817,-0.040979423,0.044666465,95-5
150,200,145,0.9358159,0.9196953,-0.016120553,-0.040979423,0.044666465,95-5
150,200,146,0.9358159,0.9196953,-0.016120553,-0.040979423,0.044666465,95-5
150,200,147,0.80196404,0.7870244,-0.014939666,-0.040979423,0.044666465,95-5
150,200,148,0.80196404,0.7870244,-0.014939666,-0.040979423,0.044666465,95-5
150,200,149,0.8185521,0.799927,-0.01862508,-0.040979423,0.044666465,95-5
150,200,150,0.8185521,0.799927,-0.01862508,-0.040979423,0.044666465,95-5
150,200,151,0.7735,0.7683345,-0.0051655173,-0.040979423,0.044666465,95-5
150,200,152,0.7735,0.7683345,-0.0051655173,-0.040979423,0.044666465,95-5
150,200,153,0.7984891,0.757816,-0.040673077,-0.040979423,0.044666465,95-5
150,200,154,0.7984891,0.757816,-0.040673077,-0.040979423,0.044666465,95-5
150,200,155,0.8447547,0.827255,-0.017499685,-0.040979423,0.044666465,95-5
150,200,156,0.8447547,0.827255,-0.017499685,-0.040979423,0.044666465,95-5
200,250,1,0.6850387,0.77004546,0.08500677,0.1174415,0.08372278,80-20
200,250,2,0.6850387,0.77004546,0.08500677,0.1174415,0.08372278,80-20
200,250,3,0.67333,0.7430223,0.06969231,0.1174415,0.08372278,80-20
200,250,4,0.67333,0.7430223,0.06969231,0.1174415,0.08372278,80-20
200,250,5,0.65691674,0.6955704,0.03865367,0.1174415,0.08372278,80-20
200,250,6,0.65691674,0.6955704,0.03865367,0.1174415,0.08372278,80-20
200,250,7,0.69459933,0.7762614,0.08166206,0.1174415,0.08372278,80-20
200,250,8,0.69459933,0.7762614,0.08166206,0.1174415,0.08372278,80-20
200,250,9,0.6674726,0.7246782,0.057205617,0.1174415,0.08372278,80-20
200,250,10,0.6674726,0.7246782,0.057205617,0.1174415,0.08372278,80-20
200,250,11,0.67186093,0.7287997,0.056938767,0.1174415,0.08372278,80-20
200,250,12,0.67186093,0.7287997,0.056938767,0.1174415,0.08372278,80-20
200,250,13,0.76684505,0.8769584,0.11011332,0.1174415,0.08372278,80-20
200,250,14,0.76684505,0.8769584,0.11011332,0.1174415,0.08372278,80-20
200,250,15,0.7557653,0.84082067,0.08505535,0.1174415,0.08372278,80-20
200,250,16,0.7557653,0.84082067,0.08505535,0.1174415,0.08372278,80-20
200,250,17,0.7682502,0.9160934,0.14784318,0.1174415,0.08372278,80-20
200,250,18,0.7682502,0.9160934,0.14784318,0.1174415,0.08372278,80-20
200,250,19,0.6935218,0.77330405,0.07978225,0.1174415,0.08372278,80-20
200,250,20,0.6935218,0.77330405,0.07978225,0.1174415,0.08372278,80-20
200,250,21,0.75207436,0.83739024,0.08531588,0.1174415,0.08372278,80-20
200,250,22,0.75207436,0.83739024,0.08531588,0.1174415,0.08372278,80-20
200,250,23,0.684038,0.7811159,0.097077906,0.1174415,0.08372278,80-20
200,250,24,0.684038,0.7811159,0.097077906,0.1174415,0.08372278,80-20
200,250,25,0.66255176,0.70808166,0.045529902,0.1174415,0.08372278,80-20
200,250,26,0.66255176,0.70808166,0.045529902,0.1174415,0.08372278,80-20
200,250,27,0.6624719,0.7876239,0.12515199,0.1174415,0.08372278,80-20
200,250,28,0.6624719,0.7876239,0.12515199,0.1174415,0.08372278,80-20
200,250,29,0.6885415,0.77729887,0.088757396,0.1174415,0.08372278,80-20
200,250,30,0.6885415,0.77729887,0.088757396,0.1174415,0.08372278,80-20
200,250,31,0.65641004,0.69597673,0.039566696,0.1174415,0.08372278,80-20
200,250,32,0.65641004,0.69597673,0.039566696,0.1174415,0.08372278,80-20
200,250,33,0.6901946,0.7924447,0.1022501,0.1174415,0.08372278,80-20
200,250,34,0.6901946,0.7924447,0.1022501,0.1174415,0.08372278,80-20
200,250,35,0.7609552,0.84611034,0.08515513,0.1174415,0.08372278,80-20
200,250,36,0.7609552,0.84611034,0.08515513,0.1174415,0.08372278,80-20
200,250,37,0.7176448,0.84504116,0.12739635,0.1174415,0.08372278,80-20
200,250,38,0.7176448,0.84504116,0.12739635,0.1174415,0.08372278,80-20
200,250,39,0.6941784,0.79702127,0.10284287,0.1174415,0.08372278,80-20
200,250,40,0.6941784,0.79702127,0.10284287,0.1174415,0.08372278,80-20
200,250,41,0.7001458,0.7888006,0.088654816,0.1174415,0.08372278,80-20
200,250,42,0.7001458,0.7888006,0.088654816,0.1174415,0.08372278,80-20
200,250,43,0.6590362,0.7007195,0.041683257,0.1174415,0.08372278,80-20
200,250,44,0.6590362,0.7007195,0.041683257,0.1174415,0.08372278,80-20
200,250,45,0.6691862,0.8094578,0.1402716,0.1174415,0.08372278,80-20
200,250,46,0.6691862,0.8094578,0.1402716,0.1174415,0.08372278,80-20
200,250,47,0.65486395,0.6907098,0.035845876,0.1174415,0.08372278,80-20
200,250,48,0.65486395,0.6907098,0.035845876,0.1174415,0.08372278,80-20
200,250,49,0.6538323,0.68763083,0.033798516,0.1174415,0.08372278,80-20
200,250,50,0.6538323,0.68763083,0.033798516,0.1174415,0.08372278,80-20
200,250,51,0.6956902,0.78203076,0.08634055,0.1174415,0.08372278,80-20
200,250,52,0.6956902,0.78203076,0.08634055,0.1174415,0.08372278,80-20
200,250,53,0.6674248,0.7204536,0.053028822,0.1174415,0.08372278,80-20
200,250,54,0.6674248,0.7204536,0.053028822,0.1174415,0.08372278,80-20
200,250,55,0.7509175,0.8551326,0.104215086,0.1174415,0.08372278,80-20
200,250,56,0.7509175,0.8551326,0.104215086,0.1174415,0.08372278,80-20
200,250,57,0.6695323,0.7262067,0.05667442,0.1174415,0.08372278,80-20
200,250,58,0.6695323,0.7262067,0.05667442,0.1174415,0.08372278,80-20
200,250,59,0.8465909,1.069256,0.22266507,0.1174415,0.08372278,80-20
200,250,60,0.8465909,1.069256,0.22266507,0.1174415,0.08372278,80-20
200,250,61,0.6905606,0.77948266,0.08892208,0.1174415,0.08372278,80-20
200,250,62,0.6905606,0.77948266,0.08892208,0.1174415,0.08372278,80-20
200,250,63,0.6568506,0.69493854,0.038087964,0.1174415,0.08372278,80-20
200,250,64,0.6568506,0.69493854,0.038087964,0.1174415,0.08372278,80-20
200,250,65,0.7029082,0.83134913,0.12844092,0.1174415,0.08372278,80-20
200,250,66,0.7029082,0.83134913,0.12844092,0.1174415,0.08372278,80-20
200,250,67,0.66581565,0.7126723,0.04685664,0.1174415,0.08372278,80-20
200,250,68,0.66581565,0.7126723,0.04685664,0.1174415,0.08372278,80-20
200,250,69,0.68205726,0.7646034,0.082546115,0.1174415,0.08372278,80-20
200,250,70,0.68205726,0.7646034,0.082546115,0.1174415,0.08372278,80-20
200,250,71,0.784992,0.9492997,0.16430771,0.1174415,0.08372278,80-20
200,250,72,0.784992,0.9492997,0.16430771,0.1174415,0.08372278,80-20
200,250,73,0.6696322,0.76264703,0.09301484,0.1174415,0.08372278,80-20
200,250,74,0.6696322,0.76264703,0.09301484,0.1174415,0.08372278,80-20
200,250,75,0.660053,0.70228493,0.042231917,0.1174415,0.08372278,80-20
200,250,76,0.660053,0.70228493,0.042231917,0.1174415,0.08372278,80-20
200,250,77,0.8358226,1.0970515,0.26122892,0.1174415,0.08372278,80-20
200,250,78,0.8358226,1.0970515,0.26122892,0.1174415,0.08372278,80-20
200,250,79,0.7385597,0.8306504,0.09209067,0.1174415,0.08372278,80-20
200,250,80,0.7385597,0.8306504,0.09209067,0.1174415,0.08372278,80-20
200,250,81,0.65382856,0.68757653,0.03374797,0.1174415,0.08372278,80-20
200,250,82,0.65382856,0.68757653,0.03374797,0.1174415,0.08372278,80-20
200,250,83,0.6542958,0.68898493,0.03468913,0.1174415,0.08372278,80-20
200,250,84,0.6542958,0.68898493,0.03468913,0.1174415,0.08372278,80-20
200,250,85,0.66793543,0.71423423,0.046298802,0.1174415,0.08372278,80-20
200,250,86,0.66793543,0.71423423,0.046298802,0.1174415,0.08372278,80-20
200,250,87,0.7356604,0.89299816,0.15733778,0.1174415,0.08372278,80-20
200,250,88,0.7356604,0.89299816,0.15733778,0.1174415,0.08372278,80-20
200,250,89,0.65926856,0.700805,0.04153645,0.1174415,0.08372278,80-20
200,250,90,0.65926856,0.700805,0.04153645,0.1174415,0.08372278,80-20
200,250,91,0.6610562,0.7087019,0.047645688,0.1174415,0.08372278,80-20
200,250,92,0.6610562,0.7087019,0.047645688,0.1174415,0.08372278,80-20
200,250,93,0.72728556,0.8398365,0.112550914,0.1174415,0.08372278,80-20
200,250,94,0.72728556,0.8398365,0.112550914,0.1174415,0.08372278,80-20
200,250,95,0.6593194,0.70601666,0.04669726,0.1174415,0.08372278,80-20
200,250,96,0.6593194,0.70601666,0.04669726,0.1174415,0.08372278,80-20
200,250,97,0.6769372,0.77367026,0.09673303,0.1174415,0.08372278,80-20
200,250,98,0.6769372,0.77367026,0.09673303,0.1174415,0.08372278,80-20
200,250,99,0.6553876,0.6904395,0.035051942,0.1174415,0.08372278,80-20
200,250,100,0.6553876,0.6904395,0.035051942,0.1174415,0.08372278,80-20
200,250,101,0.7346441,0.89390314,0.15925902,0.1174415,0.08372278,80-20
200,250,102,0.7346441,0.89390314,0.15925902,0.1174415,0.08372278,80-20
200,250,103,0.7857669,1.001339,0.21557206,0.1174415,0.08372278,80-20
200,250,104,0.7857669,1.001339,0.21557206,0.1174415,0.08372278,80-20
200,250,105,0.7601344,0.87241393,0.112279534,0.1174415,0.08372278,80-20
200,250,106,0.7601344,0.87241393,0.112279534,0.1174415,0.08372278,80-20
200,250,107,0.7520519,0.8833515,0.13129961,0.1174415,0.08372278,80-20
200,250,108,0.7520519,0.8833515,0.13129961,0.1174415,0.08372278,80-20
200,250,109,0.6803453,0.7563923,0.076047,0.1174415,0.08372278,80-20
200,250,110,0.6803453,0.7563923,0.076047,0.1174415,0.08372278,80-20
200,250,111,0.6855692,0.7711625,0.08559328,0.1174415,0.08372278,80-20
200,250,112,0.6855692,0.7711625,0.08559328,0.1174415,0.08372278,80-20
200,250,113,0.6768612,0.73858774,0.06172651,0.1174415,0.08372278,80-20
200,250,114,0.6768612,0.73858774,0.06172651,0.1174415,0.08372278,80-20
200,250,115,0.67659646,0.74333197,0.066735506,0.1174415,0.08372278,80-20
200,250,116,0.67659646,0.74333197,0.066735506,0.1174415,0.08372278,80-20
200,250,117,0.92848027,1.1592678,0.23078752,0.1174415,0.08372278,80-20
200,250,118,0.92848027,1.1592678,0.23078752,0.1174415,0.08372278,80-20
200,250,119,0.7761317,1.1811502,0.4050185,0.1174415,0.08372278,80-20
200,250,120,0.7761317,1.1811502,0.4050185,0.1174415,0.08372278,80-20
200,250,121,0.7398551,0.97892433,0.23906922,0.1174415,0.08372278,80-20
200,250,122,0.7398551,0.97892433,0.23906922,0.1174415,0.08372278,80-20
200,250,123,0.6593665,0.71524704,0.055880547,0.1174415,0.08372278,80-20
200,250,124,0.6593665,0.71524704,0.055880547,0.1174415,0.08372278,80-20
200,250,125,0.6881457,0.7789038,0.090758085,0.1174415,0.08372278,80-20
200,250,126,0.6881457,0.7789038,0.090758085,0.1174415,0.08372278,80-20
200,250,127,0.98536247,1.3056796,0.3203171,0.1174415,0.08372278,80-20
200,250,128,0.98536247,1.3056796,0.3203171,0.1174415,0.08372278,80-20
200,250,129,0.9046545,1.2618924,0.35723794,0.1174415,0.08372278,80-20
200,250,130,0.9046545,1.2618924,0.35723794,0.1174415,0.08372278,80-20
200,250,131,0.7905599,1.2153319,0.42477202,0.1174415,0.08372278,80-20
200,250,132,0.7905599,1.2153319,0.42477202,0.1174415,0.08372278,80-20
200,250,133,0.69122595,0.7747484,0.08352244,0.1174415,0.08372278,80-20
200,250,134,0.69122595,0.7747484,0.08352244,0.1174415,0.08372278,80-20
200,250,135,0.7311846,0.87700343,0.14581883,0.1174415,0.08372278,80-20
200,250,136,0.7311846,0.87700343,0.14581883,0.1174415,0.08372278,80-20
200,250,137,0.6923454,0.784262,0.09191662,0.1174415,0.08372278,80-20
200,250,138,0.6923454,0.784262,0.09191662,0.1174415,0.08372278,80-20
200,250,139,0.77164584,0.9422597,0.17061388,0.1174415,0.08372278,80-20
200,250,140,0.77164584,0.9422597,0.17061388,0.1174415,0.08372278,80-20
200,250,141,0.7776934,0.990389,0.2126956,0.1174415,0.08372278,80-20
200,250,142,0.7776934,0.990389,0.2126956,0.1174415,0.08372278,80-20
200,250,143,0.7106249,0.8289072,0.11828232,0.1174415,0.08372278,80-20
200,250,144,0.7106249,0.8289072,0.11828232,0.1174415,0.08372278,80-20
200,250,145,0.9196953,1.2048827,0.28518742,0.1174415,0.08372278,80-20
200,250,146,0.9196953,1.2048827,0.28518742,0.1174415,0.08372278,80-20
200,250,147,0.7870244,0.93512124,0.14809686,0.1174415,0.08372278,80-20
200,250,148,0.7870244,0.93512124,0.14809686,0.1174415,0.08372278,80-20
200,250,149,0.799927,0.94804883,0.14812183,0.1174415,0.08372278,80-20
200,250,150,0.799927,0.94804883,0.14812183,0.1174415,0.08372278,80-20
200,250,151,0.7683345,0.86615324,0.09781873,0.1174415,0.08372278,80-20
200,250,152,0.7683345,0.86615324,0.09781873,0.1174415,0.08372278,80-20
200,250,153,0.757816,0.9093081,0.15149206,0.1174415,0.08372278,80-20
200,250,154,0.757816,0.9093081,0.15149206,0.1174415,0.08372278,80-20
200,250,155,0.827255,1.0375793,0.21032429,0.1174415,0.08372278,80-20
200,250,156,0.827255,1.0375793,0.21032429,0.1174415,0.08372278,80-20
250,300,1,0.77004546,0.73529536,-0.034750104,-0.040326864,0.04250278,95-5
250,300,2,0.77004546,0.73529536,-0.034750104,-0.040326864,0.04250278,95-5
250,300,3,0.7430223,0.71054655,-0.03247577,-0.040326864,0.04250278,95-5
250,300,4,0.7430223,0.71054655,-0.03247577,-0.040326864,0.04250278,95-5
250,300,5,0.6955704,0.69234097,-0.0032294393,-0.040326864,0.04250278,95-5
250,300,6,0.6955704,0.69234097,-0.0032294393,-0.040326864,0.04250278,95-5
250,300,7,0.7762614,0.73979676,-0.03646463,-0.040326864,0.04250278,95-5
250,300,8,0.7762614,0.73979676,-0.03646463,-0.040326864,0.04250278,95-5
250,300,9,0.7246782,0.7035735,-0.021104693,-0.040326864,0.04250278,95-5
250,300,10,0.7246782,0.7035735,-0.021104693,-0.040326864,0.04250278,95-5
250,300,11,0.7287997,0.7100826,-0.01871711,-0.040326864,0.04250278,95-5
250,300,12,0.7287997,0.7100826,-0.01871711,-0.040326864,0.04250278,95-5
250,300,13,0.8769584,0.8589455,-0.018012881,-0.040326864,0.04250278,95-5
250,300,14,0.8769584,0.8589455,-0.018012881,-0.040326864,0.04250278,95-5
250,300,15,0.84082067,0.8468147,0.005994022,-0.040326864,0.04250278,95-5
250,300,16,0.84082067,0.8468147,0.005994022,-0.040326864,0.04250278,95-5
250,300,17,0.9160934,0.8397179,-0.076375484,-0.040326864,0.04250278,95-5
250,300,18,0.9160934,0.8397179,-0.076375484,-0.040326864,0.04250278,95-5
250,300,19,0.77330405,0.74046284,-0.032841206,-0.040326864,0.04250278,95-5
250,300,20,0.77330405,0.74046284,-0.032841206,-0.040326864,0.04250278,95-5
250,300,21,0.83739024,0.84521526,0.007825017,-0.040326864,0.04250278,95-5
250,300,22,0.83739024,0.84521526,0.007825017,-0.040326864,0.04250278,95-5
250,300,23,0.7811159,0.7435374,-0.037578464,-0.040326864,0.04250278,95-5
250,300,24,0.7811159,0.7435374,-0.037578464,-0.040326864,0.04250278,95-5
250,300,25,0.70808166,0.6987986,-0.009283066,-0.040326864,0.04250278,95-5
250,300,26,0.70808166,0.6987986,-0.009283066,-0.040326864,0.04250278,95-5
250,300,27,0.7876239,0.7359822,-0.051641703,-0.040326864,0.04250278,95-5
250,300,28,0.7876239,0.7359822,-0.051641703,-0.040326864,0.04250278,95-5
250,300,29,0.77729887,0.735462,-0.041836858,-0.040326864,0.04250278,95-5
250,300,30,0.77729887,0.735462,-0.041836858,-0.040326864,0.04250278,95-5
250,300,31,0.69597673,0.6919106,-0.0040661097,-0.040326864,0.04250278,95-5
250,300,32,0.69597673,0.6919106,-0.0040661097,-0.040326864,0.04250278,95-5
250,300,33,0.7924447,0.7452611,-0.047183633,-0.040326864,0.04250278,95-5
250,300,34,0.7924447,0.7452611,-0.047183633,-0.040326864,0.04250278,95-5
250,300,35,0.84611034,0.84896654,0.002856195,-0.040326864,0.04250278,95-5
250,300,36,0.84611034,0.84896654,0.002856195,-0.040326864,0.04250278,95-5
250,300,37,0.84504116,0.8254668,-0.019574344,-0.040326864,0.04250278,95-5
250,300,38,0.84504116,0.8254668,-0.019574344,-0.040326864,0.04250278,95-5
250,300,39,0.79702127,0.75955385,-0.03746742,-0.040326864,0.04250278,95-5
250,300,40,0.79702127,0.75955385,-0.03746742,-0.040326864,0.04250278,95-5
250,300,41,0.7888006,0.74949026,-0.039310336,-0.040326864,0.04250278,95-5
250,300,42,0.7888006,0.74949026,-0.039310336,-0.040326864,0.04250278,95-5
250,300,43,0.7007195,0.6950089,-0.005710602,-0.040326864,0.04250278,95-5
250,300,44,0.7007195,0.6950089,-0.005710602,-0.040326864,0.04250278,95-5
250,300,45,0.8094578,0.79141945,-0.018038332,-0.040326864,0.04250278,95-5
250,300,46,0.8094578,0.79141945,-0.018038332,-0.040326864,0.04250278,95-5
250,300,47,0.6907098,0.6900461,-0.0006637573,-0.040326864,0.04250278,95-5
250,300,48,0.6907098,0.6900461,-0.0006637573,-0.040326864,0.04250278,95-5
250,300,49,0.68763083,0.6892983,0.0016674399,-0.040326864,0.04250278,95-5
250,300,50,0.68763083,0.6892983,0.0016674399,-0.040326864,0.04250278,95-5
250,300,51,0.78203076,0.741889,-0.04014176,-0.040326864,0.04250278,95-5
250,300,52,0.78203076,0.741889,-0.04014176,-0.040326864,0.04250278,95-5
250,300,53,0.7204536,0.7050443,-0.015409291,-0.040326864,0.04250278,95-5
250,300,54,0.7204536,0.7050443,-0.015409291,-0.040326864,0.04250278,95-5
250,300,55,0.8551326,0.8502721,-0.0048604608,-0.040326864,0.04250278,95-5
250,300,56,0.8551326,0.8502721,-0.0048604608,-0.040326864,0.04250278,95-5
